web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien-src
"1772354984-131","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Cane Corso","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2996177_uploaded_image1_1615461551.jpg"
"1772354984-132","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Rottweiler","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2978927_uploaded_image1_1614644526.jpg"
"1772354984-133","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots boerboels purebreed","400 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2974090_uploaded_image1_1614426862.jpg"
"1772354984-134","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots bichons maltais pure race","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2972487_uploaded_image1_1614338722.jpg"
"1772354984-135","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots","150 000CFA","location_onHann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2965558_uploaded_image1_1614019535.jpg"
"1772354984-136","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky 4mois femelle","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2962156_uploaded_image1_1613831786.jpg"
"1772354984-137","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot boerboel","300 000CFA","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2957371_uploaded_image1_1613600366.jpg"
"1772354984-138","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Malinois","230 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2951762_uploaded_image1_1613378483.jpg"
"1772354984-139","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots malinois","250 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2951499_uploaded_image1_1613343581.jpg"
"1772354984-140","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Pitbull femelle","300 000CFA","location_onSaint Louis, Sénégal","https://images.coinafrique.com/thumb_2950286_uploaded_image1_1613256678.jpg"
"1772354984-141","https://sn.coinafrique.com/categorie/chiens?page=9","Chien","500 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2949981_uploaded_image1_1613237925.jpg"
"1772354984-142","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Malinois","300 000CFA","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2946384_uploaded_image1_1613065281.jpg"
"1772354984-143","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand / husky","175 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2945713_uploaded_image1_1613048772.jpg"
"1772354984-144","https://sn.coinafrique.com/categorie/chiens?page=9","Berger femelle","160 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2939379_uploaded_image1_1612792768.jpg"
"1772354984-145","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots bolognais","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2932610_uploaded_image1_1612474936.jpg"
"1772354984-146","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Pitbull","170 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2927795_uploaded_image1_1612299824.jpg"
"1772354984-147","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Berger Allemand","165 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2923824_uploaded_image1_1612185318.jpg"
"1772354984-148","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot husky","450 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2922209_uploaded_image1_1612118775.jpg"
"1772354984-149","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky","450 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2922194_uploaded_image1_1612118204.jpg"
"1772354984-150","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiler","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2920881_uploaded_image1_1612027893.jpg"
"1772354984-151","https://sn.coinafrique.com/categorie/chiens?page=9","Caniches","100 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2913795_uploaded_image1_1611695195.jpg"
"1772354984-152","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Pitbull","400 000CFA","location_onHann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2898017_uploaded_image1_1610984631.jpg"
"1772354984-153","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot pitbull","175 000CFA","location_onSaint Louis, Sénégal","https://images.coinafrique.com/thumb_2896747_uploaded_image1_1610923096.jpg"
"1772354984-154","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichons Spitz Royal","200 000CFA","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_2890179_uploaded_image1_1610628933.jpg"
"1772354984-155","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","Prix sur demande","location_onGrand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2882667_uploaded_image1_1610353609.jpg"
"1772354984-156","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Bichon","111 111 111 111 111 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2877719_uploaded_image1_1610113033.jpg"
"1772354984-157","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Labrador","200 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2877490_uploaded_image1_1610106988.jpg"
"1772354984-158","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand","180 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2864271_uploaded_image1_1609597460.jpg"
"1772354984-159","https://sn.coinafrique.com/categorie/chiens?page=9","Berger allemand","350 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2863494_uploaded_image1_1609574943.jpg"
"1772354984-160","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot mâle Berger allemand","100 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2862580_uploaded_image1_1609508293.jpg"
"1772354984-161","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand / Rottweiller","75 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2861530_uploaded_image1_1609419910.jpg"
"1772354984-162","https://sn.coinafrique.com/categorie/chiens?page=9","Berger allemand","150 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2835075_uploaded_image1_1608132327.jpg"
"1772354984-163","https://sn.coinafrique.com/categorie/chiens?page=9","Bichamon Maltais","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2823458_uploaded_image1_1607635304.jpg"
"1772354984-164","https://sn.coinafrique.com/categorie/chiens?page=9","Rott royal 10","500 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2812803_uploaded_image1_1607261227.jpg"
"1772354984-165","https://sn.coinafrique.com/categorie/chiens?page=9","Chien malinois","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2795793_uploaded_image1_1606686236.jpg"
"1772354984-166","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots pitbull","175 000CFA","location_onSaint Louis, Sénégal","https://images.coinafrique.com/thumb_2795342_uploaded_image1_1606666617.jpg"
"1772354984-167","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots berger allemand","200 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2784090_uploaded_image1_1606222014.jpg"
"1772354984-168","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Pitbull","160 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2784073_uploaded_image1_1606221523.jpg"
"1772354984-169","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2766184_uploaded_image1_1605541335.jpg"
"1772354984-170","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bergers allemands pur sang - lignée de travail","250 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2762158_uploaded_image1_1605372613.jpg"
"1772354984-171","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot dog allemand","500 000CFA","location_onMamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_2751446_uploaded_image1_1605004718.jpg"
"1772354984-172","https://sn.coinafrique.com/categorie/chiens?page=9","Pitbulls","Prix sur demande","location_onBargny, Sénégal","https://images.coinafrique.com/thumb_2748068_uploaded_image1_1604872397.jpg"
"1772354984-173","https://sn.coinafrique.com/categorie/chiens?page=9","Couple chiots husky sibérien pure race","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2733234_uploaded_image1_1604353697.jpg"
"1772354984-174","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bergers allemands","80 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_2728385_uploaded_image1_1604155751.jpg"
"1772354984-175","https://sn.coinafrique.com/categorie/chiens?page=9","Chien berger allemand","250 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2727458_uploaded_image1_1604087756.jpg"
"1772354984-176","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Husky sibérien","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2706061_uploaded_image1_1603146923.jpg"
"1772354984-177","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche pur sang","250 000CFA","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_2699954_uploaded_image1_1602880167.jpg"
"1772354984-178","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot bulldog françai","Prix sur demande","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2696757_uploaded_image1_1602765163.jpg"
"1772354984-179","https://sn.coinafrique.com/categorie/chiens?page=9","Chien malinois","180 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2683719_uploaded_image1_1602268170.jpg"
"1772354984-180","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot pitbull","150 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2678151_uploaded_image1_1602079553.jpg"
"1772354984-181","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky sibérien","Prix sur demande","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2647792_uploaded_image1_1600900758.jpg"
"1772354984-182","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Carlin","Prix sur demande","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2636645_uploaded_image1_1600483676.jpg"
"1772354984-183","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Chowchow","Prix sur demande","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2636642_uploaded_image1_1600483273.jpg"
"1772354984-184","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Red Nose pur sang","90 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2636139_uploaded_image1_1600454579.jpg"
"1772354984-185","https://sn.coinafrique.com/categorie/chiens?page=9","Chiens","20 000CFA","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_2631397_uploaded_image1_1600290558.jpg"
"1772354984-186","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche Bichon Maltais","465 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2629161_uploaded_image1_1600223864.jpg"
"1772354984-187","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Rottweiler pur sang","300 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2625896_uploaded_image1_1600107671.jpg"
"1772354984-188","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","250 000CFA","location_onHann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2619263_uploaded_image1_1599843271.jpg"
"1772354984-189","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Berger Allemand","2 500 000CFA","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_2618543_uploaded_image1_1599827605.jpg"
"1772354984-190","https://sn.coinafrique.com/categorie/chiens?page=9","Chien rottweiller","300 000CFA","location_onHann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2617202_uploaded_image1_1599768247.jpg"
"1772354984-191","https://sn.coinafrique.com/categorie/chiens?page=9","Bichon maltais","Prix sur demande","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2614957_uploaded_image1_1599699735.jpg"
"1772354984-192","https://sn.coinafrique.com/categorie/chiens?page=9","Husky pure race","450 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2614016_uploaded_image1_1599672233.jpg"
"1772354984-193","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichon","200 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2603812_uploaded_image1_1599338756.jpg"
"1772354984-194","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiller","250 000CFA","location_onHann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2603171_uploaded_image1_1599318422.jpg"
"1772354984-195","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichon","200CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2603096_uploaded_image1_1599317062.jpg"
"1772354984-196","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots race Bichon","200 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2601423_uploaded_image1_1599252254.jpg"
"1772354984-197","https://sn.coinafrique.com/categorie/chiens?page=9","Bichon Maltais","230 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2598132_uploaded_image1_1599146353.jpg"
"1772354984-198","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot bulldog anglais","Prix sur demande","location_onFann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2593026_uploaded_image1_1599001771.jpg"
"1772354984-199","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Pitbull","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2591285_uploaded_image1_1598968050.jpg"
"1772354984-200","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","300 000CFA","location_onHann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2589325_uploaded_image1_1598898832.jpg"
"1772354984-201","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Berger Allemand","180 000CFA","location_onBargny, Sénégal","https://images.coinafrique.com/thumb_2584995_uploaded_image1_1598726974.jpg"
"1772354984-202","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Berger","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2581250_uploaded_image1_1598568344.jpg"
"1772354984-203","https://sn.coinafrique.com/categorie/chiens?page=9","Malinois","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2581239_uploaded_image1_1598568079.jpg"
