web_scraper_order,web_scraper_start_url,Nom,prix,adresse,image_ln-src
"1772355550-156","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","400 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2340505_uploaded_image1_1593018083.jpg"
"1772355550-157","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","Prix sur demande","location_onGuédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2333652_uploaded_image1_1592921393.jpg"
"1772355550-158","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","Prix sur demande","location_onDahra, Sénégal","https://images.coinafrique.com/thumb_2330536_uploaded_image1_1592874155.jpg"
"1772355550-159","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2330451_uploaded_image1_1592870972.jpg"
"1772355550-160","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton ladoum pur sang","500 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2323480_uploaded_image1_1592763565.jpg"
"1772355550-161","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","Prix sur demande","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2322676_uploaded_image1_1592751337.jpg"
"1772355550-162","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2320469_uploaded_image1_1592698701.jpg"
"1772355550-163","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","175 000CFA","location_onThiaroye Gare, Dakar, Sénégal","https://images.coinafrique.com/thumb_2320189_uploaded_image1_1592692347.jpg"
"1772355550-164","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","Prix sur demande","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2319075_uploaded_image1_1592671942.jpg"
"1772355550-165","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","Prix sur demande","location_onSénégal","https://images.coinafrique.com/thumb_2318501_uploaded_image1_1592664824.52.jpeg"
"1772355550-166","https://sn.coinafrique.com/categorie/moutons?page=14","Beliers","200 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2316483_uploaded_image1_1592638591.jpg"
"1772355550-167","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","350 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2313084_uploaded_image1_1592574864.jpg"
"1772355550-168","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","210 000CFA","location_onSaint Louis, Sénégal","https://images.coinafrique.com/thumb_2312899_uploaded_image1_1592573143.jpg"
"1772355550-169","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton Ladoum Azawad","300 000CFA","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_2311201_uploaded_image1_1592555444.jpg"
"1772355550-170","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","Prix sur demande","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2310325_uploaded_image1_1592531407.jpg"
"1772355550-171","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","Prix sur demande","location_onHLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2310054_uploaded_image1_1592523383.jpg"
"1772355550-172","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","350 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_2299741_uploaded_image1_1592394290.jpg"
"1772355550-173","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","180 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_2295213_uploaded_image1_1592323847.jpg"
"1772355550-174","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons ladoum","Prix sur demande","location_onFatick, Sénégal","https://images.coinafrique.com/thumb_2294312_uploaded_image1_1592314481.jpg"
"1772355550-175","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","325 000CFA","location_onFass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2291208_uploaded_image1_1592267568.jpg"
"1772355550-176","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","300 000CFA","location_onFass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2284394_uploaded_image1_1592163360.jpg"
"1772355550-177","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","320 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2283290_uploaded_image1_1592147530.jpg"
"1772355550-178","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","Prix sur demande","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2280180_uploaded_image1_1592077412.jpg"
"1772355550-179","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","185 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_2275915_uploaded_image1_1592003311.jpg"
"1772355550-180","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton ladoum","800 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2275615_uploaded_image1_1591998045.jpg"
"1772355550-181","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","Prix sur demande","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2273400_uploaded_image1_1591966441.jpg"
"1772355550-182","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton de race","Prix sur demande","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2269887_uploaded_image1_1591911318.jpg"
"1772355550-183","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2269632_uploaded_image1_1591907659.jpg"
"1772355550-184","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","200 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2268026_uploaded_image1_1591887024.jpg"
"1772355550-185","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","200 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2267999_uploaded_image1_1591886791.jpg"
"1772355550-186","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","Prix sur demande","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2267245_uploaded_image1_1591880753.jpg"
"1772355550-187","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","250 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2266448_uploaded_image1_1591874433.jpg"
"1772355550-188","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton  de tabaski","250 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2266401_uploaded_image1_1591874171.jpg"
"1772355550-189","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","800 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2261586_uploaded_image1_1591807044.jpg"
"1772355550-190","https://sn.coinafrique.com/categorie/moutons?page=14","Mâle azawate géniteur","450 000CFA","location_onSaint Louis, Sénégal","https://images.coinafrique.com/thumb_2260872_uploaded_image1_1591888176.jpg"
"1772355550-191","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","210 000CFA","location_onLouga, Sénégal","https://images.coinafrique.com/thumb_2259814_uploaded_image1_1591790491.jpg"
"1772355550-192","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","275 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2254780_uploaded_image1_1591712287.jpg"
"1772355550-193","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","1 300 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_2237884_uploaded_image1_1591441816.jpg"
"1772355550-194","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","195 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_2235186_uploaded_image1_1591389717.jpg"
"1772355550-195","https://sn.coinafrique.com/categorie/moutons?page=14","Femelle","Prix sur demande","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2233592_uploaded_image1_1591369648.jpg"
"1772355550-196","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton femelle","Prix sur demande","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2233573_uploaded_image1_1591369367.jpg"
"1772355550-197","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","300 000CFA","location_onPatte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2230662_uploaded_image1_1591333372.jpg"
"1772355550-198","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","135 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2228310_uploaded_image1_1591289178.jpg"
"1772355550-199","https://sn.coinafrique.com/categorie/moutons?page=14","Ladoum pur sang","350 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2226053_uploaded_image1_1591268416.jpg"
"1772355550-200","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2216401_uploaded_image1_1591120055.jpg"
"1772355550-201","https://sn.coinafrique.com/categorie/moutons?page=14","Mâle azawad","400 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2208081_uploaded_image1_1591009009.jpg"
"1772355550-202","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","160 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2205551_uploaded_image1_1590960181.jpg"
"1772355550-203","https://sn.coinafrique.com/categorie/moutons?page=14","Ladoum géniteur","525 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2203186_uploaded_image1_1590926169.jpg"
"1772355550-204","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton","80 000CFA","location_onDiamniadio, Sénégal","https://images.coinafrique.com/thumb_2198826_uploaded_image1_1590838789.jpg"
"1772355550-205","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton Ladoum","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2190362_uploaded_image1_1590715493.jpg"
"1772355550-206","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton Tabaski","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2189808_uploaded_image1_1590706581.jpg"
"1772355550-207","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","230 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_2183588_uploaded_image1_1590615653.jpg"
"1772355550-208","https://sn.coinafrique.com/categorie/moutons?page=14","Mouton Ladoume","1 000 000CFA","location_onGrand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2182589_uploaded_image1_1590600724.jpg"
"1772355550-209","https://sn.coinafrique.com/categorie/moutons?page=14","Moutons","Prix sur demande","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_2172461_uploaded_image1_1590449299.jpg"
